Tabla 1
ID;Hora de inicio;Hora de finalización;Correo electrónico;Nombre;Total de puntos;Comentarios del cuestionario;Hora de la última modificación;Edad;Puntos: Edad;Comentarios: Edad;¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Puntos: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Comentarios: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?; ¿Cuál de estos perfiles te representa?;Puntos:  ¿Cuál de estos perfiles te representa?;Comentarios:  ¿Cuál de estos perfiles te representa?;¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Comentarios: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Con qué frecuencia recurris a los servicios de logística? ;Comentarios: ¿Con qué frecuencia recurris a los servicios de logística? ;Frecuencia de uso;Puntos: Frecuencia de uso;Comentarios: Frecuencia de uso; ¿Qué servicio usás habitualmente?;Puntos:  ¿Qué servicio usás habitualmente?;Comentarios:  ¿Qué servicio usás habitualmente?;¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Puntos: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Comentarios: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Puntos: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Comentarios: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Puntos: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Comentarios: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Comentarios: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Comentarios: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Estaría...;Puntos: Estaría...;Comentarios: Estaría...;Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Puntos: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Comentarios: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;"Puntos: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";"Comentarios: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";Me aportaría...;Puntos: Me aportaría...;Comentarios: Me aportaría...;¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Puntos: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Comentarios: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?; Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Puntos:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Comentarios:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Puntos: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Comentarios: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;¿Cuál sería tu principal motivación para participar como transportista?;Puntos: ¿Cuál sería tu principal motivación para participar como transportista?;Comentarios: ¿Cuál sería tu principal motivación para participar como transportista?;¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Puntos: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Comentarios: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;¿Tenés alguna preocupación sobre participar como transportista?;Puntos: ¿Tenés alguna preocupación sobre participar como transportista?;Comentarios: ¿Tenés alguna preocupación sobre participar como transportista?;¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Puntos: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Comentarios: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Puntos: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Comentarios: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Comentarios: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Puntos: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;
61;5/22/26 16:26:40;5/22/26 16:27:24;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
62;5/22/26 16:27:25;5/22/26 16:28:20;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
63;5/22/26 16:25:11;5/22/26 16:29:40;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Facilidad de uso / experiencia digital;";;;Garantías de resguardo por falla de la compra, emitidas por la empresa logística. ;;;$3.000 - $6.000;;;"Precio alto;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;Más de $5.000;;;"Auto;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"Costos elevados;Falta de confianza en prestadores/sistemas;No existe cobertura en la zona donde se precisa el servicio;";;;;;;;;;
64;5/22/26 16:19:26;5/22/26 16:29:58;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Rappi Favor/Uber Envios/Similiares;";;;"Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"No existe cobertura en la zona donde se precisa el servicio;";;;;;;;;;
65;5/22/26 16:27:13;5/22/26 16:31:38;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Velocidad de entrega;Costos del servicio;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;$1.000 - $2.500;;;"A pie;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
66;5/22/26 16:19:27;5/22/26 16:31:59;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);";;;"a la hora elegir el servicio de logistica tomo una decision basandome en los centros de entrega que tiene la empresa; busco que lo pueda entregar en uno cercano a mi domicilio, que me permita retirarlo en una franja horaria donde este disponible y no me encuentre trabajando. Esto lo empece a hacer a partir de sufrir varios inconvenientes con servicios de logistica directo al domicilio, vienen en cualquier horario, incluso muy tarde por la noche (mercado libre es fan de hacer esto) y muchas veces debes volver a coordinar una segunda o tercer visita. Me ahorro ese problema mas costos adicionales que puedan surgir de éste, pidiendo que lo envíen a un punto de entrega cercano. ";;; $6.000 - $10.000;;;"Dificultad para coordinar horarios;Demoras;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"A pie;Bicicleta;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);";;;no entendi la pregunta, utilizo servicios de logisctica, si la pregunta es los motivos por los que no la usaria, sería que no tenga puntos de retiro por mi zona;;;exitos!!;;;
67;5/22/26 16:24:44;5/22/26 16:32:24;anonymous;;;;;36-50;;;Sí;;;"Otro;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Falta de seguimiento;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;Tengo un comercio y quiero que mis productos lleguen a más clientes;";;;;;;"Responsabilidad por daños ; Pago / comisión ;Interferencia con mi rutina;";;;"Costos elevados;";;;;;;;;;
68;5/22/26 16:28:56;5/22/26 16:34:22;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;";;;que el dinero o el producto puedan ser reclamados, si algo falla ;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
69;5/22/26 16:32:19;5/22/26 16:35:08;anonymous;;;;;18-25;;;Sí;;;"Trabajo en una PyME o comercio;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"No existe la necesidad;";;;;;;;;;
70;5/22/26 16:32:21;5/22/26 16:35:41;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Demoras;";;;;;Muy dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
71;5/22/26 16:29:07;5/22/26 16:35:51;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;Facilidad de uso / experiencia digital;Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"Costos elevados;";;;;;;;;;
72;5/22/26 16:33:01;5/22/26 16:35:51;anonymous;;;;;36-50;;;Sí;;;"Otro;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Precio alto;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Bicicleta;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Confianza en el cliente; Pago / comisión ;Interferencia con mi rutina;";;;"Escasez de opciones;Costos elevados;No existe la necesidad;";;;;;;;;;
73;5/22/26 16:33:01;5/22/26 16:37:39;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Demoras;Poca cobertura;Mala atención;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Costos elevados;No existe cobertura en la zona donde se precisa el servicio;";;;;;;;;;
74;5/22/26 16:37:10;5/22/26 16:40:27;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;No usé, pero estaría dispuesto/a;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"Daños o pérdidas;Mala atención;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
75;5/22/26 16:41:03;5/22/26 16:44:35;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;que cuiden el producto que entregan;;;Menos de $3.000;;;"Demoras;Dificultad para coordinar horarios;";;;;;Poco dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;Moto;Bicicleta;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;.;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"Escasez de opciones;Costos elevados;";;;;;;;;;
76;5/22/26 16:42:25;5/22/26 16:44:45;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Velocidad de entrega;Seguridad y confianza;";;;;;;Menos de $3.000;;;"Demoras;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
77;5/22/26 16:33:01;5/22/26 16:44:47;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;Conocidos / familia / lo hago yo;";;;"Costos del servicio;Zonas de entrega cubiertas;Velocidad de entrega;Seguridad y confianza;";;;La experiencia que hayan tenido otras personas.;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;Demoras;Precio alto;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"A pie;Transporte especializado;";;;"Generar un ingreso extra sin desviarme de mi rutina;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;Si es un paquete chico y como uso el transporte publico reutilizaría ese servicio.;;;"Responsabilidad por daños ; Confianza en el cliente; Pago / comisión ;";;;"No existe la necesidad;Falta de confianza en prestadores/sistemas;Costos elevados;";;;;;;;;;
78;5/22/26 16:41:10;5/22/26 16:45:47;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Velocidad de entrega;";;;;;; $6.000 - $10.000;;;"Demoras;Falta de seguimiento;Dificultad para coordinar horarios;Mala atención;";;;;;Poco dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Ningún valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Bicicleta;Auto;Transporte especializado;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Confianza en el cliente; Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
79;5/22/26 16:49:33;5/22/26 16:50:53;anonymous;;;;;36-50;;;Sí;;;"Otro;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;No lo necesito;;;Sin comentarios;;;
80;5/22/26 16:47:51;5/22/26 16:51:49;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;No usé, pero estaría dispuesto/a;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Conocidos / familia / lo hago yo;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Demoras;Daños o pérdidas;Mala atención;Precio alto;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$1.000 - $2.500;;;"Auto;Vehículos de mayor porte (camioneta, camión, etc.);";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"Falta de confianza en prestadores/sistemas;Costos elevados;";;;;;;;;;
81;5/22/26 16:45:04;5/22/26 16:57:58;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Zonas de entrega cubiertas;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Transporte especializado;Auto;Vehículos de mayor porte (camioneta, camión, etc.);";;;"Tengo un comercio y quiero que mis productos lleguen a más clientes;Me dedico al transporte/logística, pero soy independiente y necesito llegar a más clientes;";;;;;;"Responsabilidad por daños ;";;;"No existe cobertura en la zona donde se precisa el servicio;";;;Peligro en la seguridad del Transporte;;;;;;
82;5/22/26 17:00:00;5/22/26 17:00:45;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
83;5/22/26 16:58:09;5/22/26 17:01:46;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);";;;Posibilidad de seleccionar horarios o entregas flexibles.;;;Menos de $3.000;;;"Precio alto;Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$1.000 - $2.500;;;"Vehículos de mayor porte (camioneta, camión, etc.);";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;" Confianza en el cliente;Responsabilidad por daños ;";;;"Costos elevados;Escasez de opciones;";;;;;;;;;
84;5/22/26 16:28:57;5/22/26 17:03:28;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;";;;;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;"Responsabilidad por daños ;";;;"No existe la necesidad;";;;;;;;;;
85;5/22/26 16:59:50;5/22/26 17:03:30;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Costos del servicio;";;;;;;$3.000 - $6.000;;;"Demoras;Falta de seguimiento;Dificultad para coordinar horarios;";;;;;Poco dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Transporte especializado;Auto;";;;"Aprovechar el espacio libre en mi vehiculo;";;;;;;" Pago / comisión ;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
86;5/22/26 16:57:41;5/22/26 17:04:29;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Rappi Favor/Uber Envios/Similiares;Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Demoras;Precio alto;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Moto;Auto;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ;";;;"Costos elevados;";;;;;;;;;
87;5/22/26 16:59:34;5/22/26 17:05:41;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;";;;;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Bicicleta;";;;"Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;"Responsabilidad por daños ;";;;"No existe la necesidad;";;;;;;;;;
88;5/22/26 17:01:26;5/22/26 17:06:53;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);";;;Flexibilidad para coordinar fecha y horario de entrega.;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Bicicleta;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"Escasez de opciones;";;;;;;;;;
89;5/22/26 17:07:56;5/22/26 17:11:55;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Costos del servicio;Velocidad de entrega;";;;;;;Menos de $3.000;;;"Precio alto;Daños o pérdidas;Falta de seguimiento;Demoras;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Pago / comisión ;Interferencia con mi rutina;";;;"Costos elevados;No existe cobertura en la zona donde se precisa el servicio;";;;;;;;;;
90;5/22/26 17:12:56;5/22/26 17:16:21;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Zonas de entrega cubiertas;Seguridad y confianza;Velocidad de entrega;";;;;;; $6.000 - $10.000;;;"Demoras;Dificultad para coordinar horarios;";;;;;Nada dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Escasez de opciones;";;;;;;;;;
91;5/22/26 18:02:26;5/22/26 18:09:20;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"Demoras;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Moto;Bicicleta;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"No existe la necesidad;";;;;;;;;;
92;5/22/26 18:12:11;5/22/26 18:16:25;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;";;;;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
